seas,wk,day,v,h,ptsh,ptsv
2000,1,SUN,SF,ATL,36,28
2000,1,SUN,JAC,CLE,7,27
2000,1,SUN,PHI,DAL,14,41
2000,1,SUN,NYJ,GB,16,20
2000,1,SUN,IND,KC,14,27
2000,1,SUN,SEA,MIA,23,0
2000,1,SUN,CHI,MIN,30,27
2000,1,SUN,TB,NE,16,21
2000,1,SUN,DET,NO,10,14
2000,1,SUN,ARI,NYG,21,16
2000,1,SUN,SD,OAK,9,6
2000,1,SUN,BAL,PIT,0,16
2000,1,SUN,CAR,WAS,20,17
2000,1,SN,TEN,BUF,16,13
2000,1,MN,DEN,STL,41,36
2000,2,SUN,JAC,BAL,39,36
2000,2,SUN,GB,BUF,27,18
2000,2,SUN,CLE,CIN,7,24
2000,2,SUN,ATL,DEN,42,14
2000,2,SUN,WAS,DET,15,10
2000,2,SUN,OAK,IND,31,38
2000,2,SUN,MIA,MIN,13,7
2000,2,SUN,NYG,PHI,18,33
2000,2,SUN,NO,SD,27,28
2000,2,SUN,CAR,SF,22,38
2000,2,SUN,STL,SEA,34,37
2000,2,SUN,CHI,TB,41,0
2000,2,SUN,KC,TEN,17,14
2000,2,SN,DAL,ARI,32,31
2000,2,MN,NE,NYJ,20,19
2000,3,SUN,ATL,CAR,10,15
2000,3,SUN,NYG,CHI,7,14
2000,3,SUN,PIT,CLE,23,20
2000,3,SUN,TB,DET,10,31
2000,3,SUN,PHI,GB,6,3
2000,3,SUN,CIN,JAC,13,0
2000,3,SUN,SD,KC,42,10
2000,3,SUN,MIN,NE,13,21
2000,3,SUN,BUF,NYJ,27,14
2000,3,SUN,DEN,OAK,24,33
2000,3,SUN,NO,SEA,20,10
2000,3,SUN,SF,STL,41,24
2000,3,SN,BAL,MIA,19,6
2000,3,MN,DAL,WAS,21,27
2000,4,SUN,GB,ARI,3,29
2000,4,SUN,STL,ATL,20,41
2000,4,SUN,CIN,BAL,37,0
2000,4,SUN,DET,CHI,14,21
2000,4,SUN,SF,DAL,24,41
2000,4,SUN,KC,DEN,22,23
2000,4,SUN,NE,MIA,10,3
2000,4,SUN,PHI,NO,7,21
2000,4,SUN,CLE,OAK,36,10
2000,4,SUN,TEN,PIT,20,23
2000,4,SUN,SEA,SD,12,20
2000,4,SUN,NYJ,TB,17,21
2000,4,SN,WAS,NYG,6,16
2000,4,MN,JAC,IND,43,14
2000,5,SUN,IND,BUF,16,18
2000,5,SUN,DAL,CAR,13,16
2000,5,SUN,MIA,CIN,16,31
2000,5,SUN,BAL,CLE,0,12
2000,5,SUN,NE,DEN,19,28
2000,5,SUN,MIN,DET,24,31
2000,5,SUN,CHI,GB,24,27
2000,5,SUN,PIT,JAC,13,24
2000,5,SUN,ARI,SF,27,20
2000,5,SUN,SD,STL,57,31
2000,5,SUN,NYG,TEN,28,14
2000,5,SUN,TB,WAS,20,17
2000,5,SN,ATL,PHI,38,10
2000,5,MN,SEA,KC,24,17
2000,6,SUN,CLE,ARI,29,21
2000,6,SUN,NYG,ATL,6,13
2000,6,SUN,SEA,CAR,26,3
2000,6,SUN,NO,CHI,10,31
2000,6,SUN,TEN,CIN,14,23
2000,6,SUN,GB,DET,31,24
2000,6,SUN,BUF,MIA,22,13
2000,6,SUN,IND,NE,24,16
2000,6,SUN,PIT,NYJ,3,20
2000,6,SUN,WAS,PHI,14,17
2000,6,SUN,DEN,SD,7,21
2000,6,SUN,OAK,SF,28,34
2000,6,SN,BAL,JAC,10,15
2000,6,MN,TB,MIN,30,23
2000,7,SUN,PHI,ARI,14,33
2000,7,SUN,SD,BUF,27,24
2000,7,SUN,CLE,DEN,44,10
2000,7,SUN,SF,GB,31,28
2000,7,SUN,OAK,KC,17,20
2000,7,SUN,NYJ,NE,17,34
2000,7,SUN,CAR,NO,24,6
2000,7,SUN,DAL,NYG,19,14
2000,7,SUN,CIN,PIT,15,0
2000,7,SUN,IND,SEA,24,37
2000,7,SUN,ATL,STL,45,29
2000,7,SUN,BAL,WAS,10,3
2000,7,SN,MIN,CHI,16,28
2000,7,MN,JAC,TEN,27,13
2000,8,THU,DET,TB,14,28
2000,8,SUN,NO,ATL,19,21
2000,8,SUN,TEN,BAL,6,14
2000,8,SUN,SF,CAR,34,16
2000,8,SUN,DEN,CIN,31,21
2000,8,SUN,ARI,DAL,48,7
2000,8,SUN,NE,IND,30,23
2000,8,SUN,WAS,JAC,16,35
2000,8,SUN,STL,KC,54,34
2000,8,SUN,BUF,MIN,31,27
2000,8,SUN,SEA,OAK,31,3
2000,8,SUN,CHI,PHI,13,9
2000,8,SUN,CLE,PIT,22,0
2000,8,MN,MIA,NYJ,40,37
2000,9,SUN,NO,ARI,10,21
2000,9,SUN,CAR,ATL,13,12
2000,9,SUN,PIT,BAL,6,9
2000,9,SUN,NYJ,BUF,23,20
2000,9,SUN,CIN,CLE,3,12
2000,9,SUN,JAC,DAL,17,23
2000,9,SUN,DET,IND,30,18
2000,9,SUN,GB,MIA,28,20
2000,9,SUN,PHI,NYG,24,7
2000,9,SUN,STL,SF,24,34
2000,9,SUN,KC,SEA,19,24
2000,9,SUN,MIN,TB,41,13
2000,9,SN,OAK,SD,13,15
2000,9,MN,TEN,WAS,21,27
2000,10,SUN,WAS,ARI,16,15
2000,10,SUN,TB,ATL,14,27
2000,10,SUN,IND,CHI,27,24
2000,10,SUN,BAL,CIN,7,27
2000,10,SUN,NYG,CLE,3,24
2000,10,SUN,MIA,DET,8,23
2000,10,SUN,BUF,NE,13,16
2000,10,SUN,SF,NO,31,15
2000,10,SUN,DEN,NYJ,23,30
2000,10,SUN,KC,OAK,49,31
2000,10,SUN,DAL,PHI,16,13
2000,10,SUN,SD,SEA,17,15
2000,10,SUN,PIT,TEN,9,7
2000,10,SN,CAR,STL,24,27
2000,10,MN,MIN,GB,26,20
2000,11,SUN,CHI,BUF,20,3
2000,11,SUN,NO,CAR,10,20
2000,11,SUN,NE,CLE,19,11
2000,11,SUN,CIN,DAL,23,6
2000,11,SUN,ATL,DET,13,10
2000,11,SUN,SEA,JAC,21,28
2000,11,SUN,ARI,MIN,31,14
2000,11,SUN,STL,NYG,24,38
2000,11,SUN,PHI,PIT,23,26
2000,11,SUN,MIA,SD,7,17
2000,11,SUN,KC,SF,21,7
2000,11,SUN,GB,TB,20,15
2000,11,SUN,BAL,TEN,23,24
2000,11,SN,NYJ,IND,23,15
2000,11,MN,OAK,DEN,27,24
2000,12,SUN,DAL,BAL,27,0
2000,12,SUN,TB,CHI,13,10
2000,12,SUN,SD,DEN,38,37
2000,12,SUN,IND,GB,26,24
2000,12,SUN,BUF,KC,17,21
2000,12,SUN,NYJ,MIA,3,20
2000,12,SUN,CAR,MIN,31,17
2000,12,SUN,CIN,NE,16,13
2000,12,SUN,OAK,NO,22,31
2000,12,SUN,DET,NYG,21,31
2000,12,SUN,ARI,PHI,34,9
2000,12,SUN,ATL,SF,16,6
2000,12,SUN,CLE,TEN,24,10
2000,12,SN,JAC,PIT,24,34
2000,12,MN,WAS,STL,20,33
2000,13,THU,MIN,DAL,15,27
2000,13,THU,NE,DET,34,9
2000,13,SUN,CLE,BAL,44,7
2000,13,SUN,PIT,CIN,28,48
2000,13,SUN,MIA,IND,14,17
2000,13,SUN,TEN,JAC,16,13
2000,13,SUN,CHI,NYJ,17,10
2000,13,SUN,ATL,OAK,41,14
2000,13,SUN,KC,SD,17,16
2000,13,SUN,DEN,SEA,31,38
2000,13,SUN,NO,STL,24,31
2000,13,SUN,BUF,TB,31,17
2000,13,SUN,PHI,WAS,20,23
2000,13,SN,NYG,ARI,7,31
2000,13,MN,GB,CAR,31,14
2000,14,THU,DET,MIN,24,17
2000,14,SUN,SEA,ATL,10,30
2000,14,SUN,MIA,BUF,6,33
2000,14,SUN,STL,CAR,16,3
2000,14,SUN,ARI,CIN,24,13
2000,14,SUN,CLE,JAC,48,0
2000,14,SUN,DEN,NO,23,38
2000,14,SUN,IND,NYJ,27,17
2000,14,SUN,TEN,PHI,13,15
2000,14,SUN,OAK,PIT,21,20
2000,14,SUN,SF,SD,17,45
2000,14,SUN,DAL,TB,27,7
2000,14,SUN,NYG,WAS,7,9
2000,14,SN,GB,CHI,6,28
2000,14,MN,KC,NE,30,24
2000,15,SUN,SD,BAL,24,3
2000,15,SUN,NE,CHI,24,17
2000,15,SUN,PHI,CLE,24,35
2000,15,SUN,WAS,DAL,32,13
2000,15,SUN,SEA,DEN,31,24
2000,15,SUN,DET,GB,26,13
2000,15,SUN,ARI,JAC,44,10
2000,15,SUN,CAR,KC,15,14
2000,15,SUN,TB,MIA,13,16
2000,15,SUN,PIT,NYG,30,10
2000,15,SUN,NO,SF,27,31
2000,15,SUN,MIN,STL,40,29
2000,15,SUN,CIN,TEN,35,3
2000,15,SN,NYJ,OAK,31,7
2000,15,MN,BUF,IND,44,20
2000,16,SAT,WAS,PIT,24,3
2000,16,SAT,OAK,SEA,27,24
2000,16,SUN,BAL,ARI,7,13
2000,16,SUN,NE,BUF,10,13
2000,16,SUN,SD,CAR,30,22
2000,16,SUN,JAC,CIN,17,14
2000,16,SUN,TEN,CLE,0,24
2000,16,SUN,DEN,KC,20,7
2000,16,SUN,IND,MIA,13,20
2000,16,SUN,GB,MIN,28,33
2000,16,SUN,ATL,NO,23,7
2000,16,SUN,DET,NYJ,7,10
2000,16,SUN,CHI,SF,17,0
2000,16,SN,NYG,DAL,13,17
2000,16,MN,STL,TB,38,35
2000,17,SAT,SF,DEN,38,9
2000,17,SAT,JAC,NYG,28,25
2000,17,SAT,BUF,SEA,23,42
2000,17,SUN,KC,ATL,29,13
2000,17,SUN,NYJ,BAL,34,20
2000,17,SUN,CHI,DET,20,23
2000,17,SUN,TB,GB,17,14
2000,17,SUN,MIN,IND,31,10
2000,17,SUN,MIA,NE,24,27
2000,17,SUN,STL,NO,21,26
2000,17,SUN,CAR,OAK,52,9
2000,17,SUN,CIN,PHI,16,7
2000,17,SUN,PIT,SD,21,34
2000,17,SUN,ARI,WAS,20,3
2000,17,MN,DAL,TEN,31,0
2000,18,SAT,IND,MIA,23,17
2000,18,SAT,STL,NO,31,28
2000,18,SUN,DEN,BAL,21,3
2000,18,SUN,TB,PHI,21,3
2000,19,SAT,NO,MIN,34,16
2000,19,SAT,MIA,OAK,27,0
2000,19,SUN,PHI,NYG,20,10
2000,19,SUN,BAL,TEN,10,24
2000,20,SUN,MIN,NYG,41,0
2000,20,SUN,BAL,OAK,3,16
2000,21,SB,BAL,NYG,7,34
2001,1,SUN,CHI,BAL,17,6
2001,1,SUN,NO,BUF,6,24
2001,1,SUN,NE,CIN,23,17
2001,1,SUN,SEA,CLE,6,9
2001,1,SUN,TB,DAL,6,10
2001,1,SUN,DET,GB,28,6
2001,1,SUN,PIT,JAC,21,3
2001,1,SUN,OAK,KC,24,27
2001,1,SUN,CAR,MIN,13,24
2001,1,SUN,IND,NYJ,24,45
2001,1,SUN,STL,PHI,17,20
2001,1,SUN,WAS,SD,30,3
2001,1,SUN,ATL,SF,16,13
2001,1,SN,MIA,TEN,23,31
2001,1,MN,NYG,DEN,31,20
2001,2,SUN,CAR,ATL,24,16
2001,2,SUN,MIN,CHI,17,10
2001,2,SUN,BAL,CIN,21,10
2001,2,SUN,DET,CLE,24,14
2001,2,SUN,SD,DAL,21,32
2001,2,SUN,BUF,IND,42,26
2001,2,SUN,TEN,JAC,13,6
2001,2,SUN,NYG,KC,3,13
2001,2,SUN,OAK,MIA,18,15
2001,2,SUN,NYJ,NE,3,10
2001,2,SUN,STL,SF,26,30
2001,2,SUN,PHI,SEA,3,27
2001,2,SN,DEN,ARI,17,38
2001,2,MN,WAS,GB,37,0
2001,3,SUN,ATL,ARI,14,34
2001,3,SUN,PIT,BUF,3,20
2001,3,SUN,GB,CAR,7,28
2001,3,SUN,BAL,DEN,13,20
2001,3,SUN,CLE,JAC,14,23
2001,3,SUN,TB,MIN,20,16
2001,3,SUN,IND,NE,44,13
2001,3,SUN,NO,NYG,21,13
2001,3,SUN,SEA,OAK,38,14
2001,3,SUN,CIN,SD,28,14
2001,3,SUN,MIA,STL,42,10
2001,3,SUN,KC,WAS,13,45
2001,3,SN,DAL,PHI,40,18
2001,3,MN,SF,NYJ,17,19
2001,4,SUN,CHI,ATL,3,31
2001,4,SUN,TEN,BAL,26,7
2001,4,SUN,NYJ,BUF,36,42
2001,4,SUN,SD,CLE,20,16
2001,4,SUN,KC,DEN,20,6
2001,4,SUN,NE,MIA,30,10
2001,4,SUN,MIN,NO,28,15
2001,4,SUN,WAS,NYG,23,9
2001,4,SUN,DAL,OAK,28,21
2001,4,SUN,ARI,PHI,20,21
2001,4,SUN,CIN,PIT,16,7
2001,4,SUN,JAC,SEA,24,15
2001,4,SUN,GB,TB,14,10
2001,4,SN,CAR,SF,24,14
2001,4,MN,STL,DET,0,35
2001,5,SUN,SF,ATL,31,37
2001,5,SUN,NO,CAR,25,27
2001,5,SUN,ARI,CHI,20,13
2001,5,SUN,CLE,CIN,24,14
2001,5,SUN,BAL,GB,31,23
2001,5,SUN,PIT,KC,17,20
2001,5,SUN,DET,MIN,31,26
2001,5,SUN,SD,NE,29,26
2001,5,SUN,MIA,NYJ,21,17
2001,5,SUN,DEN,SEA,34,21
2001,5,SUN,NYG,STL,15,14
2001,5,SUN,TB,TEN,31,28
2001,5,SN,OAK,IND,18,23
2001,5,MN,WAS,DAL,9,7
2001,6,THU,BUF,JAC,10,13
2001,6,SUN,KC,ARI,24,16
2001,6,SUN,CHI,CIN,0,24
2001,6,SUN,BAL,CLE,24,14
2001,6,SUN,TEN,DET,24,27
2001,6,SUN,NE,IND,17,38
2001,6,SUN,GB,MIN,35,13
2001,6,SUN,ATL,NO,13,20
2001,6,SUN,STL,NYJ,14,34
2001,6,SUN,DEN,SD,27,10
2001,6,SUN,PIT,TB,10,17
2001,6,SUN,CAR,WAS,17,14
2001,6,MN,PHI,NYG,9,10
2001,7,THU,IND,KC,28,35
2001,7,SUN,JAC,BAL,18,17
2001,7,SUN,NYJ,CAR,12,13
2001,7,SUN,SF,CHI,37,31
2001,7,SUN,ARI,DAL,17,3
2001,7,SUN,NE,DEN,31,20
2001,7,SUN,CIN,DET,27,31
2001,7,SUN,OAK,PHI,10,20
2001,7,SUN,BUF,SD,27,24
2001,7,SUN,MIA,SEA,20,24
2001,7,SUN,NO,STL,31,34
2001,7,SUN,MIN,TB,41,14
2001,7,SUN,NYG,WAS,35,21
2001,7,MN,TEN,PIT,34,7
2001,8,SUN,PHI,ARI,7,21
2001,8,SUN,NE,ATL,10,24
2001,8,SUN,IND,BUF,14,30
2001,8,SUN,CLE,CHI,27,21
2001,8,SUN,TB,GB,21,20
2001,8,SUN,CAR,MIA,23,6
2001,8,SUN,DAL,NYG,27,24
2001,8,SUN,BAL,PIT,10,13
2001,8,SUN,KC,SD,20,25
2001,8,SUN,DET,SF,21,13
2001,8,SUN,JAC,TEN,28,24
2001,8,SUN,SEA,WAS,27,14
2001,8,SN,NYJ,NO,9,16
2001,8,MN,DEN,OAK,38,28
2001,9,SUN,NYG,ARI,10,17
2001,9,SUN,DAL,ATL,20,13
2001,9,SUN,GB,CHI,12,20
2001,9,SUN,PIT,CLE,12,15
2001,9,SUN,SD,DEN,26,16
2001,9,SUN,TB,DET,17,20
2001,9,SUN,MIA,IND,24,27
2001,9,SUN,CIN,JAC,30,13
2001,9,SUN,BUF,NE,21,11
2001,9,SUN,KC,NYJ,27,7
2001,9,SUN,MIN,PHI,48,17
2001,9,SUN,NO,SF,28,27
2001,9,SUN,CAR,STL,48,14
2001,9,SN,OAK,SEA,34,27
2001,9,MN,BAL,TEN,10,16
2001,10,SUN,DET,ARI,45,38
2001,10,SUN,CLE,BAL,17,27
2001,10,SUN,SEA,BUF,20,23
2001,10,SUN,SF,CAR,22,25
2001,10,SUN,TEN,CIN,7,20
2001,10,SUN,PHI,DAL,3,36
2001,10,SUN,WAS,DEN,10,17
2001,10,SUN,ATL,GB,20,23
2001,10,SUN,NYJ,MIA,0,24
2001,10,SUN,IND,NO,34,20
2001,10,SUN,SD,OAK,34,24
2001,10,SUN,JAC,PIT,20,7
2001,10,SUN,CHI,TB,24,27
2001,10,SN,STL,NE,17,24
2001,10,MN,NYG,MIN,28,16
2001,11,THU,DEN,DAL,24,26
2001,11,THU,GB,DET,27,29
2001,11,SUN,MIA,BUF,27,34
2001,11,SUN,ATL,CAR,7,10
2001,11,SUN,CIN,CLE,18,0
2001,11,SUN,SF,IND,21,40
2001,11,SUN,BAL,JAC,21,24
2001,11,SUN,SEA,KC,19,7
2001,11,SUN,NO,NE,34,17
2001,11,SUN,OAK,NYG,10,28
2001,11,SUN,WAS,PHI,3,13
2001,11,SUN,ARI,SD,17,20
2001,11,SUN,PIT,TEN,24,34
2001,11,SN,CHI,MIN,6,13
2001,11,MN,TB,STL,17,24
2001,12,THU,PHI,KC,10,23
2001,12,SUN,STL,ATL,6,35
2001,12,SUN,IND,BAL,39,27
2001,12,SUN,DET,CHI,13,10
2001,12,SUN,TB,CIN,13,16
2001,12,SUN,TEN,CLE,15,31
2001,12,SUN,DEN,MIA,21,10
2001,12,SUN,CAR,NO,27,23
2001,12,SUN,NE,NYJ,16,17
2001,12,SUN,ARI,OAK,31,34
2001,12,SUN,MIN,PIT,21,16
2001,12,SUN,SD,SEA,13,10
2001,12,SUN,DAL,WAS,14,20
2001,12,SN,BUF,SF,35,0
2001,12,MN,GB,JAC,21,28
2001,13,SUN,WAS,ARI,10,20
2001,13,SUN,NO,ATL,10,28
2001,13,SUN,CAR,BUF,25,24
2001,13,SUN,JAC,CIN,10,14
2001,13,SUN,NYG,DAL,20,13
2001,13,SUN,CHI,GB,17,7
2001,13,SUN,TEN,MIN,42,24
2001,13,SUN,CLE,NE,27,16
2001,13,SUN,KC,OAK,28,26
2001,13,SUN,SD,PHI,24,14
2001,13,SUN,NYJ,PIT,18,7
2001,13,SUN,SF,STL,27,14
2001,13,SUN,DET,TB,15,12
2001,13,SN,SEA,DEN,20,7
2001,13,MN,IND,MIA,41,6
2001,14,SAT,ARI,NYG,17,13
2001,14,SAT,OAK,SD,6,13
2001,14,SUN,NE,BUF,9,12
2001,14,SUN,TB,CHI,27,3
2001,14,SUN,JAC,CLE,10,15
2001,14,SUN,MIN,DET,27,24
2001,14,SUN,ATL,IND,41,27
2001,14,SUN,DEN,KC,26,23
2001,14,SUN,CIN,NYJ,15,14
2001,14,SUN,MIA,SF,21,0
2001,14,SUN,DAL,SEA,29,3
2001,14,SUN,GB,TEN,24,20
2001,14,SUN,PHI,WAS,6,20
2001,14,SN,PIT,BAL,21,26
2001,14,MN,STL,NO,21,34
2001,15,SAT,MIA,NE,20,13
2001,15,SAT,TEN,OAK,10,13
2001,15,SAT,PHI,SF,13,3
2001,15,SUN,DAL,ARI,17,10
2001,15,SUN,BUF,ATL,33,30
2001,15,SUN,CIN,BAL,16,0
2001,15,SUN,STL,CAR,32,38
2001,15,SUN,CLE,GB,30,7
2001,15,SUN,SD,KC,20,17
2001,15,SUN,JAC,MIN,3,33
2001,15,SUN,SEA,NYG,27,24
2001,15,SUN,DET,PIT,47,14
2001,15,SUN,NO,TB,48,21
2001,15,SUN,CHI,WAS,15,20
2001,15,SN,NYJ,IND,28,29
2001,16,SAT,BAL,TB,22,10
2001,16,SUN,ARI,CAR,7,30
2001,16,SUN,PIT,CIN,26,23
2001,16,SUN,SF,DAL,27,21
2001,16,SUN,OAK,DEN,23,17
2001,16,SUN,CHI,DET,0,24
2001,16,SUN,MIN,GB,24,13
2001,16,SUN,KC,JAC,26,30
2001,16,SUN,ATL,MIA,21,14
2001,16,SUN,BUF,NYJ,9,14
2001,16,SUN,NYG,PHI,24,21
2001,16,SUN,SEA,SD,22,25
2001,16,SUN,IND,STL,42,17
2001,16,SUN,CLE,TEN,38,41
2001,16,SN,WAS,NO,10,40
2001,17,SUN,NE,CAR,6,38
2001,17,SUN,JAC,CHI,33,13
2001,17,SUN,DAL,DET,15,10
2001,17,SUN,DEN,IND,29,10
2001,17,SUN,BUF,MIA,34,7
2001,17,SUN,SF,NO,0,38
2001,17,SUN,GB,NYG,25,34
2001,17,SUN,NYJ,OAK,22,24
2001,17,SUN,CLE,PIT,28,7
2001,17,SUN,KC,SEA,21,18
2001,17,SUN,ATL,STL,31,13
2001,17,SUN,CIN,TEN,21,23
2001,17,SUN,ARI,WAS,20,17
2001,17,SN,PHI,TB,13,17
2001,17,MN,MIN,BAL,19,3
2001,18,SAT,NYJ,OAK,38,24
2001,18,SAT,TB,PHI,31,9
2001,18,SUN,SF,GB,25,15
2001,18,SUN,BAL,MIA,3,20
2001,19,SAT,PHI,CHI,19,33
2001,19,SAT,OAK,NE,16,13
2001,19,SUN,BAL,PIT,27,10
2001,19,SUN,GB,STL,45,17
2001,20,SUN,NE,PIT,17,24
2001,20,SUN,PHI,STL,29,24
2001,21,SB,STL,NE,20,17
2002,1,THU,SF,NYG,13,16
2002,1,SUN,NYJ,BUF,31,37
2002,1,SUN,BAL,CAR,10,7
2002,1,SUN,MIN,CHI,27,23
2002,1,SUN,SD,CIN,6,34
2002,1,SUN,KC,CLE,39,40
2002,1,SUN,STL,DEN,23,16
2002,1,SUN,ATL,GB,37,34
2002,1,SUN,IND,JAC,25,28
2002,1,SUN,DET,MIA,49,21
2002,1,SUN,SEA,OAK,31,17
2002,1,SUN,NO,TB,20,26
2002,1,SUN,PHI,TEN,27,24
2002,1,SUN,ARI,WAS,31,23
2002,1,SN,DAL,HOU,19,10
2002,1,MN,PIT,NE,30,14
2002,2,SUN,CHI,ATL,13,14
2002,2,SUN,TB,BAL,0,25
2002,2,SUN,DET,CAR,31,7
2002,2,SUN,CIN,CLE,20,7
2002,2,SUN,TEN,DAL,21,13
2002,2,SUN,MIA,IND,13,21
2002,2,SUN,JAC,KC,16,23
2002,2,SUN,BUF,MIN,39,45
2002,2,SUN,GB,NO,35,20
2002,2,SUN,NE,NYJ,7,44
2002,2,SUN,HOU,SD,24,3
2002,2,SUN,DEN,SF,14,24
2002,2,SUN,ARI,SEA,13,24
2002,2,SUN,NYG,STL,21,26
2002,2,SN,OAK,PIT,17,30
2002,2,MN,PHI,WAS,7,37
2002,3,SUN,SD,ARI,15,23
2002,3,SUN,NO,CHI,23,29
2002,3,SUN,BUF,DEN,28,23
2002,3,SUN,GB,DET,31,37
2002,3,SUN,IND,HOU,3,23
2002,3,SUN,NYJ,MIA,30,3
2002,3,SUN,CAR,MIN,14,21
2002,3,SUN,KC,NE,41,38
2002,3,SUN,SEA,NYG,9,6
2002,3,SUN,DAL,PHI,44,13
2002,3,SUN,WAS,SF,20,10
2002,3,SUN,CLE,TEN,28,31
2002,3,SN,CIN,ATL,30,3
2002,3,MN,STL,TB,26,14
2002,4,SUN,NYG,ARI,21,7
2002,4,SUN,CHI,BUF,33,27
2002,4,SUN,TB,CIN,7,35
2002,4,SUN,NO,DET,26,21
2002,4,SUN,CAR,GB,17,14
2002,4,SUN,NYJ,JAC,28,3
2002,4,SUN,MIA,KC,48,30
2002,4,SUN,TEN,OAK,52,25
2002,4,SUN,HOU,PHI,35,17
2002,4,SUN,CLE,PIT,16,13
2002,4,SUN,NE,SD,21,14
2002,4,SUN,DAL,STL,10,13
2002,4,SN,MIN,SEA,48,23
2002,4,MN,DEN,BAL,34,23
2002,5,SUN,TB,ATL,6,20
2002,5,SUN,OAK,BUF,31,49
2002,5,SUN,ARI,CAR,13,16
2002,5,SUN,NYG,DAL,17,21
2002,5,SUN,SD,DEN,26,9
2002,5,SUN,CIN,IND,28,21
2002,5,SUN,PHI,JAC,28,25
2002,5,SUN,NE,MIA,26,13
2002,5,SUN,PIT,NO,32,29
2002,5,SUN,KC,NYJ,25,29
2002,5,SUN,STL,SF,37,13
2002,5,SUN,WAS,TEN,14,31
2002,5,SN,BAL,CLE,21,26
2002,5,MN,GB,CHI,21,34
2002,6,SUN,PIT,CIN,7,34
2002,6,SUN,CAR,DAL,14,13
2002,6,SUN,BUF,HOU,24,31
2002,6,SUN,BAL,IND,22,20
2002,6,SUN,DET,MIN,31,24
2002,6,SUN,GB,NE,10,28
2002,6,SUN,ATL,NYG,10,17
2002,6,SUN,KC,SD,35,34
2002,6,SUN,OAK,STL,28,13
2002,6,SUN,CLE,TB,17,3
2002,6,SUN,JAC,TEN,23,14
2002,6,SUN,NO,WAS,27,43
2002,6,SN,MIA,DEN,22,24
2002,6,MN,SF,SEA,21,28
2002,7,SUN,DAL,ARI,9,6
2002,7,SUN,CAR,ATL,30,0
2002,7,SUN,JAC,BAL,17,10
2002,7,SUN,HOU,CLE,34,17
2002,7,SUN,CHI,DET,23,20
2002,7,SUN,WAS,GB,30,9
2002,7,SUN,DEN,KC,34,37
2002,7,SUN,BUF,MIA,10,23
2002,7,SUN,SF,NO,35,27
2002,7,SUN,MIN,NYJ,20,7
2002,7,SUN,SD,OAK,21,27
2002,7,SUN,TB,PHI,20,10
2002,7,SUN,SEA,STL,37,20
2002,7,MN,IND,PIT,28,10
2002,8,SUN,PIT,BAL,18,31
2002,8,SUN,DET,BUF,24,17
2002,8,SUN,TB,CAR,9,12
2002,8,SUN,TEN,CIN,24,30
2002,8,SUN,SEA,DAL,14,17
2002,8,SUN,HOU,JAC,19,21
2002,8,SUN,OAK,KC,20,10
2002,8,SUN,CHI,MIN,25,7
2002,8,SUN,DEN,NE,16,24
2002,8,SUN,ATL,NO,35,37
2002,8,SUN,CLE,NYJ,21,24
2002,8,SUN,ARI,SF,38,28
2002,8,SN,IND,WAS,26,21
2002,8,MN,NYG,PHI,17,3
2002,9,SUN,STL,ARI,14,27
2002,9,SUN,BAL,ATL,20,17
2002,9,SUN,NE,BUF,7,38
2002,9,SUN,PHI,CHI,13,19
2002,9,SUN,PIT,CLE,20,23
2002,9,SUN,DAL,DET,9,7
2002,9,SUN,CIN,HOU,3,38
2002,9,SUN,TEN,IND,15,23
2002,9,SUN,SF,OAK,20,23
2002,9,SUN,NYJ,SD,13,44
2002,9,SUN,WAS,SEA,3,14
2002,9,SUN,MIN,TB,38,24
2002,9,SN,JAC,NYG,24,17
2002,9,MN,MIA,GB,24,10
2002,10,SUN,SEA,ARI,6,27
2002,10,SUN,CIN,BAL,38,27
2002,10,SUN,NO,CAR,24,34
2002,10,SUN,NE,CHI,30,33
2002,10,SUN,DET,GB,40,14
2002,10,SUN,WAS,JAC,26,7
2002,10,SUN,NYG,MIN,20,27
2002,10,SUN,IND,PHI,13,35
2002,10,SUN,ATL,PIT,34,34
2002,10,SUN,KC,SF,17,13
2002,10,SUN,SD,STL,28,24
2002,10,SUN,HOU,TEN,17,10
2002,10,SN,MIA,NYJ,13,10
2002,10,MN,OAK,DEN,10,34
2002,11,SUN,NO,ATL,24,17
2002,11,SUN,CLE,CIN,20,27
2002,11,SUN,NYJ,DET,14,31
2002,11,SUN,JAC,HOU,21,24
2002,11,SUN,DAL,IND,20,3
2002,11,SUN,BUF,KC,17,16
2002,11,SUN,BAL,MIA,26,7
2002,11,SUN,GB,MIN,31,21
2002,11,SUN,WAS,NYG,19,17
2002,11,SUN,ARI,PHI,38,14
2002,11,SUN,SF,SD,20,17
2002,11,SUN,DEN,SEA,9,31
2002,11,SUN,CAR,TB,23,10
2002,11,SUN,PIT,TEN,31,23
2002,11,SN,NE,OAK,27,20
2002,11,MN,CHI,STL,21,16
2002,12,SUN,OAK,ARI,20,41
2002,12,SUN,TEN,BAL,13,12
2002,12,SUN,ATL,CAR,0,41
2002,12,SUN,DET,CHI,20,17
2002,12,SUN,JAC,DAL,21,19
2002,12,SUN,NYG,HOU,16,14
2002,12,SUN,SD,MIA,30,3
2002,12,SUN,MIN,NE,24,17
2002,12,SUN,CLE,NO,15,24
2002,12,SUN,BUF,NYJ,31,13
